[2024-09-18 08:05:59] Operation: Add, Status: Success, Event: Product successfully added with ID: P0017
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: Fetch, Status: Error, Event: No active promotion for PromotionID: PR0003
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Promotion WHERE PromotionID = :PromotionID AND StartDate <= :StartDate AND EndDate >= :EndDate
[2024-09-18 23:43:50] Operation: Fetch, Status: Error, Event: No active promotion for PromotionID: PR0003
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE Category = :Category AND Availability = :Availability
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from Product WHERE ProductID = :ProductID
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts
[2024-09-18 23:43:50] Operation: INFO, Status: INFO, Event: Executing SQL Query: SELECT * from PromotionProducts WHERE ProductID = :ProductID
